Survived,Pclass,SibSp,Parch,Age_scaled,Fare_scaled,FamilySize,IsAlone,Sex_encoded,Embarked_Q,Embarked_S
0,3,0,0,0.8944105620296577,0.013907073811135496,1,1,1,False,True
1,3,0,0,-0.719436147717457,0.014110458666029575,1,1,1,False,False
1,1,1,2,0.5101613454232019,0.23422440102965048,4,0,0,False,True
0,3,0,0,-1.0268355210026217,0.015175789316712771,1,1,1,False,True
1,1,1,0,1.6629089952425695,0.15216446768991498,2,0,0,False,True
0,1,0,0,-0.10463740114712752,0.07729405233978466,1,1,1,False,False
0,3,0,0,0.08748720715610042,0.015126992566498259,1,1,0,True,False
0,3,1,0,-0.10463740114712752,0.04713766070721715,2,0,1,True,False
0,3,0,0,0.20276197213803718,0.016322512946753766,1,1,1,False,True
0,3,0,0,-0.41203677443229225,0.018542765081513996,1,1,1,False,True
0,3,0,0,1.432359465278696,0.015330377421392339,1,1,1,False,True
0,2,0,0,2.1240080551703167,0.020494635090094415,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.014102260811993537,1,1,1,False,False
1,2,1,3,1.893458525206443,0.044893010197349675,5,0,0,False,True
0,3,0,0,-0.8731358343600393,0.015126992566498259,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,1,True,False
1,3,0,0,-1.8721837975368247,0.024349578357040744,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.015102594191391004,1,1,1,True,False
1,1,0,1,1.0481102486722402,0.41250332793836464,2,0,0,False,True
1,3,0,0,-1.2573850509664952,0.014110458666029575,1,1,0,False,False
1,1,1,0,-0.9499856776813305,0.11125659048908397,2,0,0,False,True
0,1,0,0,-0.027787557825836348,0.05855610025741262,1,1,1,False,True
0,3,1,2,-0.10463740114712752,0.04577135170121086,4,0,1,False,True
0,3,0,0,-0.33518693111100106,0.013760683560491965,1,1,1,False,True
0,3,0,0,-0.33518693111100106,0.014151057562208049,1,1,1,False,True
1,3,0,0,-0.8731358343600393,0.014630827210317117,1,1,0,False,True
0,3,4,1,-1.6416342675729512,0.05684821399990475,6,0,1,True,False
1,3,1,2,-2.1795831708219895,0.04015972542654215,4,0,1,False,True
0,1,0,0,1.2786597786361138,0.15458810467956932,1,1,1,False,False
0,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,1,True,False
0,2,0,0,-1.0268355210026217,0.050748620223090936,1,1,1,False,True
0,3,8,2,-0.10463740114712752,0.13575255909676825,11,0,0,False,True
0,1,0,0,-0.10463740114712752,0.05991421140938287,1,1,1,False,False
0,3,0,0,-0.33518693111100106,0.015411575213749286,1,1,1,False,True
0,2,0,0,0.7407108753870755,0.025374310111545468,1,1,1,False,True
1,1,0,0,1.5092093085999871,0.050610427826483444,1,1,0,False,True
1,3,0,0,0.12591212881674602,0.016948672845506364,1,1,0,False,True
0,3,0,0,0.04906228549545483,0.014110458666029575,1,1,1,False,False
0,3,1,1,0.04906228549545483,0.04713766070721715,3,0,0,False,True
0,2,0,0,0.35646165878061953,0.025374310111545468,1,1,1,False,True
1,2,1,1,0.12591212881674602,0.05123658772523604,3,0,0,False,True
1,1,1,2,-1.4110847376090776,0.23422440102965048,4,0,1,False,True
1,3,0,1,-2.224156079948338,0.016623491302076868,2,0,1,False,False
1,3,0,0,-0.1814872444684187,0.013614293309848433,1,1,1,False,True
0,3,0,0,0.12591212881674602,0.015175789316712771,1,1,1,False,True
0,1,0,0,0.7407108753870755,0.0,1,1,1,False,True
0,3,0,0,-0.8731358343600393,0.015175789316712771,1,1,0,False,True
0,2,0,0,0.7407108753870755,0.025374310111545468,1,1,1,False,True
1,1,1,0,0.27961181545932834,0.10364429745562033,2,0,0,False,True
0,3,0,0,-0.2583370877897099,0.015395374692678068,1,1,1,False,True
0,3,0,0,0.7407108753870755,0.04713766070721715,1,1,1,False,True
0,2,0,0,0.4333115021019107,0.020494635090094415,1,1,1,False,True
0,3,4,2,-1.7953339542155335,0.06104473451835265,7,0,0,False,True
0,3,0,0,0.08748720715610042,0.015712553569072387,1,1,1,False,True
0,1,0,0,-0.10463740114712752,0.0,1,1,1,False,True
0,3,0,0,-0.48888661775358344,0.015468569817999833,1,1,0,False,True
0,2,1,1,0.12591212881674602,0.07222738817151159,3,0,1,False,False
0,3,0,0,1.0481102486722402,0.012589561555343713,1,1,1,False,True
0,3,3,2,-1.4879345809303688,0.05445717323939373,6,0,1,False,True
1,1,1,1,1.7397588385638607,0.18249984580226933,3,0,0,False,True
1,3,0,0,-0.1814872444684187,0.016908073949327893,1,1,1,False,True
0,1,0,0,0.6638610320657843,0.0,1,1,1,False,True
1,3,0,1,-0.1814872444684187,0.024349578357040744,2,0,0,False,True
0,3,4,1,-2.1027333275006983,0.07746484096553544,6,0,1,False,True
0,3,0,0,-0.10463740114712752,0.013565496559633922,1,1,1,True,False
0,3,0,0,-0.10463740114712752,0.11027245763075773,1,1,1,False,True
1,2,0,2,-2.1795831708219895,0.07222738817151159,3,0,1,False,False
1,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,1,True,False
1,1,0,0,2.5082572717767726,0.15614960068643363,1,1,0,False,True
1,3,1,0,-1.1036853643239128,0.028212719478023115,2,0,0,False,False
1,2,1,1,-2.192647644186609,0.03659756266088288,3,0,1,False,True
0,3,0,0,-0.10463740114712752,0.014110458666029575,1,1,1,False,False
0,3,0,0,-0.48888661775358344,0.015330377421392339,1,1,1,False,True
0,3,0,0,-0.8731358343600393,0.016200521071217493,1,1,1,False,True
1,1,1,1,0.7407108753870755,0.16231419173453318,3,0,0,False,False
0,3,0,0,-0.6425863043961658,0.016908073949327893,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,1,False,True
1,3,0,0,0.20276197213803718,0.11027245763075773,1,1,1,False,True
1,1,0,0,-0.10463740114712752,0.057970539254838485,1,1,1,False,False
0,3,0,0,-0.719436147717457,0.015468569817999833,1,1,1,False,True
0,2,0,0,-1.0268355210026217,0.020494635090094415,1,1,1,False,True
1,1,0,0,0.04906228549545483,0.060507970265993034,1,1,0,False,False
0,3,0,0,0.3948865804412651,0.012565163180236457,1,1,1,False,False
0,3,0,0,-0.9499856776813305,0.016908073949327893,1,1,1,False,True
0,3,0,0,0.9712604053509489,0.014736618564782174,1,1,1,False,True
0,3,8,2,-0.10463740114712752,0.13575255909676825,11,0,1,False,True
0,3,0,0,0.4333115021019107,0.015411575213749286,1,1,1,False,False
0,2,0,1,-0.10463740114712752,0.06441171028315387,2,0,1,False,True
1,1,1,0,-0.10463740114712752,0.17391981561855152,2,0,0,False,False
0,3,4,2,-1.949033640858116,0.06104473451835265,7,0,1,False,True
0,3,0,0,3.430455391632267,0.015175789316712771,1,1,1,False,True
0,3,1,1,-1.56478442425166,0.029757819776815374,3,0,0,False,False
1,1,0,1,-1.0268355210026217,0.07690367833806856,2,0,0,False,True
0,2,1,0,1.1249600919935314,0.050748620223090936,2,0,0,False,True
1,3,0,1,-0.8731358343600393,0.018249984580226933,2,0,0,False,True
1,1,1,1,1.2018099353148226,0.32179836714362564,3,0,0,False,True
1,1,0,0,1.6629089952425695,0.051822148727810165,1,1,1,False,True
1,3,0,3,-0.41203677443229225,0.03758969818624431,4,0,0,False,False
0,3,0,0,-0.10463740114712752,0.014110458666029575,1,1,1,False,False
0,3,2,0,0.8944105620296577,0.027537567642055148,3,0,1,False,True
0,2,1,0,-0.6425863043961658,0.022446505098674838,2,0,1,False,True
1,1,0,0,1.432359465278696,0.050610427826483444,1,1,0,False,True
0,3,8,2,-0.10463740114712752,0.13575255909676825,11,0,0,False,True
0,2,0,0,-0.41203677443229225,0.025374310111545468,1,1,1,False,True
1,2,0,0,0.9712604053509489,0.025374310111545468,1,1,0,False,True
1,2,1,0,-0.1814872444684187,0.027049600139910042,2,0,0,False,False
0,1,0,0,0.12591212881674602,0.09856123757927521,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.018542765081513996,1,1,1,False,True
1,3,1,1,-1.949033640858116,0.021730754366528396,3,0,1,False,True
0,3,0,0,-0.2583370877897099,0.015411575213749286,1,1,1,False,True
1,1,1,1,1.3555096219574048,0.10257896680493714,3,0,0,False,True
0,1,0,0,0.27961181545932834,0.009759350042902102,1,1,1,False,True
0,3,0,0,1.3555096219574048,0.017566830077223785,1,1,1,False,True
1,2,1,0,-0.10463740114712752,0.04684488020593009,2,0,0,False,False
1,3,0,0,-1.1036853643239128,0.014102260811993537,1,1,0,False,False
0,3,0,0,-0.719436147717457,0.019217721730481106,1,1,1,False,True
0,3,0,0,-0.7962859910387481,0.015411575213749286,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
1,1,0,1,2.0471582118490255,0.16231419173453318,2,0,0,False,False
1,2,0,1,-0.33518693111100106,0.050748620223090936,2,0,0,False,True
0,3,0,0,0.27961181545932834,0.015411575213749286,1,1,1,False,True
0,3,0,0,-0.5657364610748746,0.02052723131923771,1,1,0,False,True
0,2,0,0,-0.10463740114712752,0.020494635090094415,1,1,1,False,True
0,3,0,0,-0.33518693111100106,0.013760683560491965,1,1,1,False,True
0,3,0,5,0.7407108753870755,0.05684821399990475,6,0,0,True,False
0,2,0,0,-0.1814872444684187,0.025374310111545468,1,1,1,False,True
1,1,0,0,-0.7962859910387481,0.05855610025741262,1,1,0,False,True
0,3,1,2,-0.10463740114712752,0.04577135170121086,4,0,0,False,True
1,1,0,0,-0.2583370877897099,0.05855610025741262,1,1,1,False,False
0,3,0,0,0.20276197213803718,0.015126992566498259,1,1,1,True,False
